id,parent_id,root_id,trd_buy_id,trd_buy_number_anno,ref_amendm_agreem_justif_id,ref_contract_status_id,deleted,crdate,last_update_date,supplier_id,supplier_biin,supplier_bik,supplier_iik,supplier_bank_name_kz,supplier_bank_name_ru,customer_id,customer_bin,customer_bik,customer_iik,customer_bank_name_kz,customer_bank_name_ru,contract_number,contract_number_sys,fin_year,ref_contract_agr_form_id,ref_contract_year_type_id,ref_finsource_id,ref_currency_code,contract_sum_wnds,sign_date,ec_end_date,plan_exec_date,fakt_exec_date,fakt_sum_wnds,contract_end_date,ref_contract_cancel_id,description_kz,description_ru,sign_reason_doc_name,sign_reason_doc_date,trd_buy_itogi_date_public,fakt_trade_methods_id,ec_customer_approve,ec_supplier_approve,contract_ms,supplier_legal_address,customer_legal_address,payments_terms_ru,payments_terms_kz,is_gu,exchange_rate,system_id,index_date
961,106,57,536,04bdccba-2e7b-4a51-bcbf-204da9c0aacd,4,8,1,2024-12-03 02:50:50,2023-07-12 12:23:02,884,385608942824,IAABRUOZ,EULS0968807615433,ОАО «Потапов-Блохин»,Inventive Retail Group,193,949400386253,HLPERUBVMT6,PBVH5444462285786,"ЗАО «Архипова, Филатов и Тетерина»",Такеда Фармасьютикалс (Takeda Pharmaceutical),40eb24a3-affe-4f06-9f60-798f72d9d7e4,fbc8c695-29da-452d-a838-ab1c2b037d93,2023,3,2,2,USD,33574396.32,2023-11-23,2023-03-06,2025-01-11,2025-07-26,7687523.87,2023-08-09,3,Ремень адвокат выраженный танцевать бок остановить поговорить.,Одиннадцать изменение радость танцевать пол задержать вздрагивать.,выражение,2024-09-04,2025-07-27,10,0,0,25.45,"п. Чусовой, ш. 70 лет Октября, д. 70 стр. 526, 364727","г. Мокшан, пр. Депутатский, д. 23 к. 587, 019395",Дошлый подробность вряд трубка мусор изредка вывести мелькнуть.,Космос волк горький палка потянуться.,0,543.9,3,2024-04-19 23:24:47
962,67,343,718,662e0e85-e26b-4ee4-8b7e-e92274335bee,5,8,1,2023-10-16 20:15:47,2022-12-20 06:38:54,1016,895034636858,PENZRU2XV85,JJGS7673019828674,ООО «Шаров»,"РАО «Котова, Мишин и Уваров»",184,873245241542,WWKMRUSG,PCSW2283650675031,РАО «Лукина-Романов»,ООО «Гордеев Молчанова»,1efd4525-5ce1-463f-9376-d8fd7194713d,f915c530-de6a-4663-ba6a-e2842771acda,2022,1,5,2,USD,33567260.1,2025-03-14,2023-03-16,2024-04-15,2024-11-22,6751663.7,2025-09-22,4,Коробка лететь задержать направо космос ночь коричневый.,Кольцо полоска совет выразить оборот.,покинуть,2024-08-29,2024-10-16,6,0,1,9.6,"к. Каменномостский, ул. Нахимова, д. 33, 271579","с. Россошь, алл. Магистральная, д. 968 стр. 6, 392678",Дурацкий природа мотоцикл отъезд уничтожение провинция.,Банк доставать полностью.,0,549.42,3,2024-12-27 01:39:22
963,216,848,1034,e78f4943-14de-401d-84e0-8314c8ea0115,4,9,0,2025-08-07 15:42:55,2023-11-19 11:57:13,301,595224788912,REISRUP7,WMZW1761602536616,"ИП «Калинина, Авдеев и Козлова»",ГК Эфко,1019,692850583540,JVASRUJI,VRUX4804791631102,ОАО «Красильникова Брагин»,ОАО «Некрасова»,6ab0733d-52c2-4eaa-8648-571e3afcf33e,ab7f3607-4d93-44d1-bcbf-73d3b092b2bb,2020,1,1,1,USD,17065290.83,2024-04-16,2023-05-28,2025-05-28,2023-10-10,682477.02,2024-01-02,5,Спорт хозяйка нажать подробность ведь тюрьма.,Потрясти нож табак мотоцикл трясти премьера.,тесно,2025-11-23,2025-05-27,5,1,1,80.61,"д. Лазаревское, пр. Бабушкина, д. 853, 929173","к. Макаров, пр. Лунный, д. 4, 340849",Совещание плод бровь провал казнь применяться о.,Предоставить жестокий подробность кпсс радость задрать.,0,407.69,3,2023-07-08 17:26:52
964,379,617,1111,378222e1-9ad9-4e46-baba-be57f31dc06f,3,4,0,2023-05-07 09:39:48,2024-10-02 05:04:00,388,542572907456,XZCKRU5JRBA,BCCB2925044751952,Сибур Холдинг,ООО «Галкина-Рожков»,233,689405459918,ZYNORUPD,MXQV1933806972599,Веселова Инк,РАО «Елисеева»,f48d57b5-fa7f-463e-ac43-84d123f76f9f,a021b899-348c-41fe-8974-46a33933ff70,2019,1,4,3,EUR,46406007.89,2024-12-14,2023-01-31,2023-01-08,2024-07-16,4178855.01,2023-11-24,0,Салон рай необычный провинция.,Исследование рабочий роскошный носок бровь затянуться войти да.,горький,2024-07-20,2023-03-28,4,1,0,2.9,"к. Галич, пр. Маркса, д. 4, 827531","д. Уссурийск, пр. Бульварный, д. 3 стр. 63, 088110",Мучительно темнеть уточнить передо важный запретить направо.,Протягивать новый изменение отражение выражаться.,0,464.28,3,2024-07-22 01:22:55
965,459,1183,118,cfdc92d6-52f5-40c0-9d62-273eda978abd,3,3,0,2022-12-19 23:54:28,2023-04-09 11:17:25,283,821349258292,UVNORUQWETO,TNSI9146512774625,ООО «Силина-Самойлов»,ЗАО «Лебедева Владимирова»,724,351747868347,MXGURUDP32J,CNLV2151552014216,ИП «Фомин Щукина»,"НПО «Борисов, Сорокин и Дементьева»",6171b017-fe6c-4fa3-a0d7-b9027842bd31,ea073d24-a63f-46d9-b6e6-bcabf7a73a83,2024,3,4,1,USD,49740761.98,2024-08-13,2024-11-01,2024-05-27,2024-06-20,858139.55,2024-08-13,3,Правый затянуться правление изучить.,Построить командование полностью пол.,крыса,2024-02-25,2024-04-20,4,0,1,99.99,"д. Ведено, бул. Надежды, д. 34 к. 9, 586900","п. Белоярский, бул. Широкий, д. 5, 757326",Покинуть умолять возможно услать кидать июнь степь.,Июнь прошептать поколение дорогой передо.,1,493.56,3,2025-11-06 00:11:38
966,66,776,307,5507a0a1-fbac-4283-af7c-a938f901cfe7,4,1,0,2025-07-08 12:41:02,2025-06-06 11:07:50,539,514999888356,GMIGRULN11Y,JSHP3419256953351,АО «Антонова Фокин»,"РАО «Турова, Козлова и Борисова»",264,238115680583,WDEIRU6D0J1,ZULG2378778171350,Деловые линии,"АО «Петров, Мухина и Моисеев»",9d0c9a10-fc3d-406a-b0fe-fba39a37a7cf,126ac219-b912-46d8-9f09-58c2cdd524e9,2016,2,5,5,USD,2009608.67,2024-10-18,2023-11-04,2023-05-27,2023-03-13,4571538.45,2025-05-10,2,Интернет блин тесно освобождение хлеб возмутиться заведение.,Рассуждение салон неправда войти.,граница,2023-10-12,2024-10-02,6,1,0,79.83,"п. Усть-Джегута, пер. Енисейский, д. 9, 036615","с. Балашов, ш. Морское, д. 2/3, 974008",Бочок вчера выраженный четко.,Прощение головной промолчать возникновение спорт ход.,1,440.74,3,2025-06-27 18:31:04
967,865,1027,11,0460ea76-891e-4882-9909-f341b3175c03,4,9,0,2025-05-10 14:37:23,2023-09-07 23:59:30,57,704754764614,JCCARU7AQJU,YBEP6427066149624,ВО ЖДТ России,ООО «Горбунова Чернов»,1049,858026963397,HWXORU7R,OPYK4941472525676,"РАО «Мишина, Жданов и Петухова»","ОАО «Горбунова, Дмитриева и Хохлов»",cb07297d-75df-434b-99b6-da17796b54c1,1038542a-cb04-44e7-ac7a-cafc20811015,2023,4,1,5,EUR,44393201.97,2023-08-05,2024-11-10,2025-04-28,2025-09-14,7972515.62,2025-09-12,0,Сравнение солнце успокоиться эпоха слишком.,Сверкающий засунуть процесс провинция.,дыхание,2024-06-26,2023-06-01,7,0,0,9.41,"п. Балтийск, ул. Озерная, д. 8 стр. 5, 494576","к. Миллерово, пр. Крылова, д. 690 к. 49, 418654",Покидать идея функция выгнать заработать функция.,Стакан теория бабочка достоинство отъезд.,0,455.94,3,2023-03-30 03:53:26
968,953,519,28,a8447025-efe0-4066-b801-d95cac0d4ce8,4,3,1,2023-10-03 06:44:18,2025-01-23 14:38:33,957,258525555836,YMOARUDQ7B8,MUEC3153641739193,Ефимов Инкорпорэйтед,АО «Смирнова-Соколов»,29,760888904845,FWNFRUQWGWH,NYPP8911218171513,ООО «Гуляева»,Технологии машиностроения (Техмаш),24987597-24f6-43a6-a298-c8ae82cd6a00,538ffee2-cd30-455b-b65a-8b89dc770832,2024,5,3,4,KZT,38854891.7,2023-07-30,2024-02-16,2024-12-23,2023-07-07,2053750.37,2025-07-14,0,Вряд дружно карман рота.,Каюта девка товар основание.,материя,2024-01-13,2024-09-24,1,0,0,49.91,"д. Верхотурье, ул. Центральная, д. 72, 837836","с. Гудермес, ул. Студенческая, д. 5/8, 258933",Монета жидкий холодно недостаток район подземный.,Пасть горький остановить еврейский налоговый.,0,401.51,3,2025-06-19 12:19:06
969,858,156,890,3f284e30-e873-4832-889b-f060ee826e91,3,3,1,2023-07-17 08:27:37,2024-09-24 15:39:41,486,746511718796,IKTFRUFE,IOTM5931256097928,Пестова Инк,ООО «Кудряшова-Юдина»,255,317019813995,ZJCGRUJZ,AMLU1790965119320,"ОАО «Рожков, Антонова и Прохоров»",ОПХ (Heineken),3a5a047e-0149-4dcf-90fa-38258746f8b0,a78cf790-735c-42b3-9064-00dbff97f83b,2016,2,4,5,KZT,48768669.94,2022-12-04,2024-11-04,2022-12-20,2024-03-02,1851727.58,2025-04-19,5,Низкий вообще хлеб бабочка процесс.,Господь радость командование плод угроза угол витрина.,инфекция,2025-05-24,2022-11-27,5,1,0,40.48,"ст. Пушкинские Горы, ул. Вахитова, д. 4/4 стр. 317, 320659","г. Бийск, пр. Стахановский, д. 29 к. 2/2, 190783",Мелькнуть услать провал кожа другой уничтожение.,Зеленый нож ребятишки болото степь уничтожение более.,0,419.18,3,2025-07-21 14:03:21
970,631,76,854,d619e266-56d1-4b02-a616-41781e54e763,1,3,0,2023-06-30 00:36:47,2022-12-31 08:40:36,1040,469845878949,URAKRURZ,QIXB8437276845659,ЗАО «Ершов-Лыткина»,ОАО «Маркова»,308,290487150734,LLEDRU3D,CKTM9097502256386,"ЗАО «Самсонова, Сергеева и Уварова»",Назаров и партнеры,ec675734-6a18-45b1-973b-16626482f015,b6f6b0ff-2a27-4e27-95b3-adc3e99c1145,2023,5,1,3,USD,23546084.88,2025-03-07,2023-04-24,2023-03-02,2024-05-16,801051.49,2023-11-29,1,Интернет сынок актриса полевой развитый головной.,Гулять вперед заложить роскошный да граница.,неправда,2024-10-22,2022-11-30,2,1,1,21.81,"с. Можга, наб. Рябиновая, д. 6, 030405","к. Нязепетровск, пер. Советской Армии, д. 4/4 к. 924, 771868",Обида умирать манера спичка спалить казнь.,Посидеть тута дошлый дрогнуть ручей.,1,434.78,3,2024-06-13 01:25:18
971,309,549,321,2276a548-521f-4d45-9ee5-e015df92f6b6,2,2,1,2024-10-06 01:54:16,2023-03-13 00:35:27,664,478288114317,PAXJRUM16S8,NYNO9384829498625,Автотор холдинг,АО «Уварова-Стрелкова»,222,641628591394,ESOHRUU3TN7,KYKY6893905708124,"ЗАО «Данилова, Белоусов и Буров»",ЗАО «Стрелков-Федоров»,166e5473-ae83-4c4d-9f81-3ac71be44e92,eedfb0d9-6d7b-47d5-a70e-a026aaadce27,2015,1,2,3,USD,45446749,2022-12-20,2025-05-16,2025-09-07,2023-10-06,8030167.61,2025-08-21,2,Чувство точно отражение возбуждение мальчишка провинция новый.,Академик назначить экзамен экзамен наслаждение пропасть конференция.,приличный,2024-10-16,2023-07-15,9,0,0,36.42,"д. Уфа, алл. Трактовая, д. 70 стр. 9, 976223","ст. Бузулук, алл. Севастопольская, д. 501 к. 693, 922055",Затянуться художественный подробность опасность угроза пространство пробовать.,Заплакать естественный научить наслаждение ломать.,0,555.77,3,2023-04-09 04:51:35
972,149,241,324,e7b7aa20-ad33-4cb3-8f8b-a495d51e1f14,1,7,1,2023-09-16 15:48:42,2022-12-08 03:46:01,674,902728427313,RDJIRUG7,ZGMY2318482670088,"РАО «Бобылев, Шарова и Попова»","ООО «Лихачев, Гришин и Павлов»",31,523474620497,TOOWRUH6,SZHB5869476816247,ООО «Быков-Голубев»,ООО «Давыдов»,54d3419f-9ed4-4887-9868-7e58caa58138,27ff8d69-87a6-4a2d-9c48-1546a69eaae9,2024,5,3,3,USD,21629136.65,2023-05-08,2025-06-30,2024-09-15,2023-07-08,7039237.76,2023-09-18,5,Волк умирать полюбить штаб успокоиться.,Устройство сопровождаться решение развернуться картинка выбирать песня.,космос,2024-10-30,2025-03-05,2,1,0,69.57,"ст. Соликамск, ул. Коммунальная, д. 52 стр. 9/9, 401080","с. Северодвинск, наб. Дарвина, д. 1, 731171",Скрытый изредка видимо.,Нож равнодушный уточнить пол труп.,1,518.75,3,2024-01-28 08:35:11
973,162,1142,756,5f6780fa-4c13-4176-b2e9-e0022c25c1bf,3,3,1,2024-01-13 10:32:40,2025-08-17 15:19:01,902,349480344557,AEGVRUDSSEB,DMSD4726499971503,Юдина Инк,ЗАО «Горбачев»,1062,981646070341,QUELRUI8TIR,ISFM2205091301177,ООО «Сазонова-Полякова»,НПО «Сысоева-Кузьмина»,164f3c89-ab08-47bd-aa84-9d4717442cda,ea9dae80-fee4-4c70-b675-7af342f7216b,2023,3,3,2,KZT,1089721.97,2023-12-14,2023-03-01,2025-06-20,2024-04-14,1863686.87,2025-08-29,2,Выбирать рай горький приятель тяжелый избегать белье.,Костер жить присесть спорт носок лиловый что.,коммунизм,2024-07-16,2023-12-12,3,1,0,71.41,"клх Кыштым, пер. Флотский, д. 798 к. 4/3, 581955","г. Североуральск, пер. Заовражный, д. 67, 947438",Еврейский цель дурацкий невыносимый.,Мелочь заведение теория через лететь.,0,590.94,3,2023-09-13 15:32:24
974,753,1071,1158,41810269-4c45-4b35-b187-305943ec0666,4,3,0,2023-11-02 18:32:30,2024-02-07 13:43:59,89,135383648027,QWQFRUXF4OJ,DKTI2355304901352,Фармстандарт,"ИП «Волков, Зайцева и Фадеев»",651,498779383556,YWDPRUWFGCT,WFCD0739935665730,Нортгаз,"ИП «Максимов, Голубев и Цветков»",d98eb6e7-e62d-4fbc-a6d7-141550bfe6b9,5e4a2c2f-b702-4d84-9f31-d5a999bc0c3d,2017,1,1,4,USD,7657119.18,2024-01-24,2025-07-03,2023-09-14,2023-04-06,6371330.54,2024-05-05,3,Хозяйка командование налоговый неправда вскинуть столетие.,Дружно господь ленинград палата.,вскинуть,2024-04-19,2025-07-09,4,1,1,30.97,"ст. Нефтеюганск, ул. Московская, д. 6/6 стр. 242, 106392","г. Серебряные Пруды, пер. 40 лет Октября, д. 887 к. 99, 493743",Полностью каюта кидать промолчать дьявол крыса.,Указанный обида коричневый счастье изба монета поймать печатать.,0,444.95,3,2024-10-02 23:41:33
975,915,726,648,9cb90377-d08c-4afc-95f9-e91466168b3e,4,1,1,2024-09-29 01:32:42,2023-01-22 21:36:17,164,588410703184,MFSARUPN,NOSX3722805786693,НПО «Кудрявцев»,Группа Эссен,1120,269679820939,ZRFIRU3I96J,HYPT5454913354907,ОАО «Новикова-Кулагин»,ОАО «Михайлов»,3539f34d-236c-4c91-afe8-d365de13ba40,7beaee13-f963-4463-95fb-ab2deb373800,2025,2,1,5,EUR,20665122.08,2025-05-17,2024-01-13,2023-02-03,2025-05-20,3404995.54,2024-08-02,5,Даль холодно валюта.,Мучительно задержать скользить выдержать зачем четко космос.,тяжелый,2023-01-06,2023-09-14,9,1,0,36.68,"п. Обоянь, ш. Индустриальное, д. 85, 459298","клх Тюмень, пр. Болотный, д. 4/2 к. 81, 602787",Возникновение находить спичка лапа.,Умирать полностью вывести самостоятельно построить экзамен.,1,532.95,3,2024-04-24 06:45:28
